,Age,EmployeeNumber,MaritalStatus,count
204,27.666666666666668,1076.3333333333333,Divorced,1
205,27.666666666666668,1076.3333333333333,Married,3
206,27.666666666666668,1076.3333333333333,Single,2
207,28.5,1130.1666666666667,Divorced,4
208,28.5,1130.1666666666667,Married,2
209,28.333333333333332,1175.0,Divorced,1
210,28.333333333333332,1175.0,Married,5
211,28.166666666666668,1248.6666666666667,Divorced,4
212,28.166666666666668,1248.6666666666667,Married,2
213,28.0,1310.1666666666667,Divorced,1
214,28.0,1310.1666666666667,Married,3
215,28.0,1310.1666666666667,Single,2
216,27.833333333333332,1401.0,Married,2
217,27.833333333333332,1401.0,Single,4
218,28.166666666666668,1479.5,Divorced,1
219,28.166666666666668,1479.5,Married,2
220,28.166666666666668,1479.5,Single,3
221,28.5,1517.6666666666667,Divorced,1
222,28.5,1517.6666666666667,Married,3
223,28.5,1517.6666666666667,Single,2
224,33.875,1072.125,Divorced,3
225,33.875,1072.125,Married,1
226,33.875,1072.125,Single,4
227,34.0,1141.111111111111,Divorced,1
228,34.0,1141.111111111111,Married,4
229,34.0,1141.111111111111,Single,4
230,30.8,1207.6,Divorced,3
231,30.8,1207.6,Married,2
232,30.8,1255.4,Married,2
233,30.8,1255.4,Single,3
234,34.0,1204.857142857143,Divorced,1
235,34.0,1204.857142857143,Married,5
236,34.0,1204.857142857143,Single,1
237,34.142857142857146,1274.5714285714287,Divorced,2
238,34.142857142857146,1274.5714285714287,Married,4
239,34.142857142857146,1274.5714285714287,Single,1
240,31.0,1313.8,Divorced,1
241,31.0,1313.8,Married,4
242,31.0,1391.6666666666667,Divorced,1
243,31.0,1391.6666666666667,Married,2
244,31.0,1391.6666666666667,Single,3
245,31.166666666666668,1447.0,Divorced,1
246,31.166666666666668,1447.0,Married,1
247,31.166666666666668,1447.0,Single,4
248,30.666666666666668,1496.1666666666667,Divorced,2
249,30.666666666666668,1496.1666666666667,Married,2
250,30.666666666666668,1496.1666666666667,Single,2
251,34.333333333333336,1361.6666666666667,Divorced,2
252,34.333333333333336,1361.6666666666667,Married,2
253,34.333333333333336,1361.6666666666667,Single,2
254,34.166666666666664,1408.0,Divorced,1
255,34.166666666666664,1408.0,Married,3
256,34.166666666666664,1408.0,Single,2
257,33.0,1517.6,Married,3
258,33.0,1517.6,Single,2
259,34.25,1502.0,Divorced,1
260,34.25,1502.0,Married,4
261,34.25,1502.0,Single,3
262,25.6,1842.2,Married,4
263,25.6,1842.2,Single,1
264,25.166666666666668,1998.3333333333333,Divorced,2
265,25.166666666666668,1998.3333333333333,Married,1
266,25.166666666666668,1998.3333333333333,Single,3
267,27.4,1628.0,Divorced,2
268,27.4,1628.0,Married,2
269,27.4,1628.0,Single,1
270,29.375,1599.0,Divorced,2
271,29.375,1599.0,Married,4
272,29.375,1599.0,Single,2
273,29.166666666666668,1738.8333333333333,Divorced,1
274,29.166666666666668,1738.8333333333333,Married,2
275,29.166666666666668,1738.8333333333333,Single,3
276,29.142857142857142,1783.0,Divorced,2
277,29.142857142857142,1783.0,Married,3
278,29.142857142857142,1783.0,Single,2
279,27.333333333333332,1869.1666666666667,Divorced,1
280,27.333333333333332,1869.1666666666667,Married,3
281,27.333333333333332,1869.1666666666667,Single,2
282,29.142857142857142,1863.857142857143,Divorced,2
283,29.142857142857142,1863.857142857143,Married,2
284,29.142857142857142,1863.857142857143,Single,3
285,28.0,1937.7142857142858,Married,4
286,28.0,1937.7142857142858,Single,3
287,28.428571428571427,2016.0,Divorced,1
288,28.428571428571427,2016.0,Married,4
289,28.428571428571427,2016.0,Single,2
290,34.625,1578.0,Divorced,1
291,34.625,1578.0,Married,4
292,34.625,1578.0,Single,3
293,34.75,1634.5,Divorced,3
294,34.75,1634.5,Married,4
295,34.75,1634.5,Single,1
296,31.6,1708.0,Married,3
297,31.6,1708.0,Single,2
298,31.333333333333332,1755.5,Married,4
299,31.333333333333332,1755.5,Single,2
300,33.0,1732.8,Divorced,2
301,33.0,1732.8,Married,1
302,33.0,1732.8,Single,2
303,34.285714285714285,1733.857142857143,Divorced,1
304,34.285714285714285,1733.857142857143,Married,4
305,34.285714285714285,1733.857142857143,Single,2
306,31.8,1837.6,Married,3
307,31.8,1837.6,Single,2
308,31.5,1920.0,Divorced,4
309,31.5,1920.0,Single,2
310,34.5,1823.1666666666667,Divorced,1
311,34.5,1823.1666666666667,Married,4
312,34.5,1823.1666666666667,Single,1
313,34.333333333333336,1922.1666666666667,Married,5
314,34.333333333333336,1922.1666666666667,Single,1
315,31.333333333333332,1966.1666666666667,Divorced,2
316,31.333333333333332,1966.1666666666667,Married,3
317,31.333333333333332,1966.1666666666667,Single,1
318,31.666666666666668,2021.6666666666667,Married,3
319,31.666666666666668,2021.6666666666667,Single,3
320,34.166666666666664,1981.3333333333333,Divorced,3
321,34.166666666666664,1981.3333333333333,Married,2
322,34.166666666666664,1981.3333333333333,Single,1
323,34.333333333333336,2042.1666666666667,Married,5
324,34.333333333333336,2042.1666666666667,Single,1
325,36.8,124.6,Divorced,2
326,36.8,124.6,Married,1
327,36.8,124.6,Single,2
328,36.2,198.4,Divorced,2
329,36.2,198.4,Married,2
330,36.2,198.4,Single,1
331,39.833333333333336,28.666666666666668,Married,3
332,39.833333333333336,28.666666666666668,Single,3
333,39.285714285714285,150.71428571428572,Divorced,3
334,39.285714285714285,150.71428571428572,Married,2
335,39.285714285714285,150.71428571428572,Single,2
336,38.0,260.2,Married,3
337,38.0,260.2,Single,2
338,40.625,237.0,Divorced,3
339,40.625,237.0,Married,4
340,40.625,237.0,Single,1
341,38.333333333333336,353.0,Divorced,4
342,38.333333333333336,353.0,Married,1
343,38.333333333333336,353.0,Single,1
344,38.666666666666664,436.1666666666667,Divorced,2
345,38.666666666666664,436.1666666666667,Married,4
346,41.0,327.875,Divorced,4
347,41.0,327.875,Married,2
348,41.0,327.875,Single,2
349,41.5,441.875,Divorced,1
350,41.5,441.875,Married,3
351,41.5,441.875,Single,4
352,36.4,499.2,Divorced,1
353,36.4,499.2,Married,4
354,37.0,563.6,Married,2
355,37.0,563.6,Single,3
356,37.4,642.6,Divorced,1
357,37.4,642.6,Married,3
358,37.4,642.6,Single,1
359,37.0,713.0,Divorced,1
360,37.0,713.0,Married,2
361,37.0,713.0,Single,3
362,39.833333333333336,516.8333333333334,Divorced,2
363,39.833333333333336,516.8333333333334,Married,4
364,41.666666666666664,538.0,Divorced,2
365,41.666666666666664,538.0,Married,3
366,41.666666666666664,538.0,Single,1
367,39.6,653.6,Divorced,1
368,39.6,653.6,Married,2
369,39.6,653.6,Single,2
370,41.285714285714285,652.7142857142857,Divorced,1
371,41.285714285714285,652.7142857142857,Married,4
372,41.285714285714285,652.7142857142857,Single,2
373,38.166666666666664,801.5,Divorced,1
374,38.166666666666664,801.5,Married,3
375,38.166666666666664,801.5,Single,2
376,41.333333333333336,821.6666666666666,Divorced,2
377,41.333333333333336,821.6666666666666,Married,4
378,41.333333333333336,821.6666666666666,Single,3
379,38.57142857142857,970.1428571428571,Married,5
380,38.57142857142857,970.1428571428571,Single,2
381,40.75,968.5,Divorced,4
382,40.75,968.5,Single,4
383,46.42857142857143,65.14285714285714,Divorced,2
384,46.42857142857143,65.14285714285714,Married,2
385,46.42857142857143,65.14285714285714,Single,3
386,46.0,184.85714285714286,Divorced,3
387,46.0,184.85714285714286,Married,2
388,46.0,184.85714285714286,Single,2
389,45.75,317.625,Divorced,2
390,45.75,317.625,Married,5
391,45.75,317.625,Single,1
392,47.0,439.3333333333333,Divorced,1
393,47.0,439.3333333333333,Married,5
394,47.0,439.3333333333333,Single,3
395,50.4,100.8,Divorced,1
396,50.4,100.8,Married,3
397,50.4,100.8,Single,1
398,50.8,174.2,Married,1
399,50.8,174.2,Single,4
400,53.857142857142854,103.42857142857143,Divorced,2
401,53.857142857142854,103.42857142857143,Married,4
402,53.857142857142854,103.42857142857143,Single,1
403,58.0,111.375,Married,4
404,58.0,111.375,Single,4
405,51.0,267.3333333333333,Married,3
406,51.0,267.3333333333333,Single,3
407,51.0,371.8333333333333,Divorced,3
408,51.0,371.8333333333333,Married,2
409,51.0,371.8333333333333,Single,1
410,54.142857142857146,343.7142857142857,Divorced,1
411,54.142857142857146,343.7142857142857,Married,3
412,54.142857142857146,343.7142857142857,Single,3
413,57.714285714285715,316.0,Divorced,3
414,57.714285714285715,316.0,Married,4
415,46.333333333333336,569.6666666666666,Divorced,2
416,46.333333333333336,569.6666666666666,Married,4
417,46.57142857142857,680.5714285714286,Divorced,1
418,46.57142857142857,680.5714285714286,Married,5
419,46.57142857142857,680.5714285714286,Single,1
420,46.375,857.375,Divorced,1
421,46.375,857.375,Married,3
422,46.375,857.375,Single,4
423,46.375,1001.625,Divorced,3
424,46.375,1001.625,Married,2
425,46.375,1001.625,Single,3
426,50.666666666666664,524.6666666666666,Married,4
427,50.666666666666664,524.6666666666666,Single,2
428,50.166666666666664,681.5,Divorced,2
429,50.166666666666664,681.5,Married,4
430,51.0,814.3333333333334,Married,6
431,50.285714285714285,940.1428571428571,Divorced,2
432,50.285714285714285,940.1428571428571,Married,5
433,53.6,642.0,Married,3
434,53.6,642.0,Single,2
435,57.375,602.25,Divorced,1
436,57.375,602.25,Married,4
437,57.375,602.25,Single,3
438,53.0,882.0,Divorced,1
439,53.0,882.0,Married,2
440,53.0,882.0,Single,2
441,56.25,887.625,Divorced,3
442,56.25,887.625,Married,2
443,56.25,887.625,Single,3
444,37.0,1044.6,Divorced,1
445,37.0,1044.6,Married,2
446,37.0,1044.6,Single,2
447,37.2,1089.4,Divorced,2
448,37.2,1089.4,Married,1
449,37.2,1089.4,Single,2
450,37.2,1153.4,Divorced,1
451,37.2,1153.4,Married,2
452,37.2,1153.4,Single,2
453,36.0,1264.2,Divorced,2
454,36.0,1264.2,Married,2
455,36.0,1264.2,Single,1
456,39.5,1098.0,Divorced,1
457,39.5,1098.0,Married,2
458,39.5,1098.0,Single,3
459,41.5,1094.0,Divorced,1
460,41.5,1094.0,Married,4
461,41.5,1094.0,Single,1
462,40.833333333333336,1184.3333333333333,Divorced,1
463,40.833333333333336,1184.3333333333333,Married,2
464,40.833333333333336,1184.3333333333333,Single,3
465,40.57142857142857,1277.0,Divorced,2
466,40.57142857142857,1277.0,Married,3
467,40.57142857142857,1277.0,Single,2
468,40.42857142857143,1340.142857142857,Divorced,2
469,40.42857142857143,1340.142857142857,Married,2
470,40.42857142857143,1340.142857142857,Single,3
471,40.285714285714285,1408.4285714285713,Divorced,3
472,40.285714285714285,1408.4285714285713,Married,4
473,40.285714285714285,1497.2857142857142,Divorced,2
474,40.285714285714285,1497.2857142857142,Married,1
475,40.285714285714285,1497.2857142857142,Single,4
476,40.42857142857143,1568.2857142857142,Divorced,1
477,40.42857142857143,1568.2857142857142,Married,4
478,40.42857142857143,1568.2857142857142,Single,2
479,36.0,1663.6,Divorced,1
480,36.0,1663.6,Married,3
481,36.0,1663.6,Single,1
482,37.666666666666664,1656.5,Married,5
483,37.666666666666664,1656.5,Single,1
484,37.0,1733.8,Divorced,2
485,37.0,1733.8,Married,2
486,37.0,1733.8,Single,1
487,37.166666666666664,1794.5,Divorced,2
488,37.166666666666664,1794.5,Married,3
489,37.166666666666664,1794.5,Single,1
490,39.4,1629.4,Divorced,1
491,39.4,1629.4,Married,2
492,39.4,1629.4,Single,2
493,40.333333333333336,1689.1666666666667,Married,3
494,40.333333333333336,1689.1666666666667,Single,3
495,40.166666666666664,1769.8333333333333,Divorced,2
496,40.166666666666664,1769.8333333333333,Married,2
497,40.166666666666664,1769.8333333333333,Single,2
498,40.5,1815.8333333333333,Divorced,4
499,40.5,1815.8333333333333,Married,1
500,40.5,1815.8333333333333,Single,1
501,36.6,1867.4,Married,4
502,36.6,1867.4,Single,1
503,37.2,1939.0,Divorced,2
504,37.2,1939.0,Married,2
505,37.2,1939.0,Single,1
506,36.0,2038.2,Divorced,2
507,36.0,2038.2,Married,3
508,37.833333333333336,2006.1666666666667,Married,6
509,39.333333333333336,1931.3333333333333,Divorced,2
510,39.333333333333336,1931.3333333333333,Married,3
511,39.333333333333336,1931.3333333333333,Single,1
512,41.833333333333336,1908.8333333333333,Divorced,1
513,41.833333333333336,1908.8333333333333,Married,3
514,41.833333333333336,1908.8333333333333,Single,2
515,40.166666666666664,2005.1666666666667,Divorced,1
516,40.166666666666664,2005.1666666666667,Married,3
517,40.166666666666664,2005.1666666666667,Single,2
518,40.285714285714285,2045.5714285714287,Divorced,1
519,40.285714285714285,2045.5714285714287,Married,5
520,40.285714285714285,2045.5714285714287,Single,1
521,43.4,1105.4,Divorced,1
522,43.4,1105.4,Married,3
523,43.4,1105.4,Single,1
524,43.8,1226.4,Married,2
525,43.8,1226.4,Single,3
526,45.833333333333336,1079.3333333333333,Divorced,2
527,45.833333333333336,1079.3333333333333,Married,2
528,45.833333333333336,1079.3333333333333,Single,2
529,46.166666666666664,1204.3333333333333,Divorced,1
530,46.166666666666664,1204.3333333333333,Married,4
531,46.166666666666664,1204.3333333333333,Single,1
532,43.8,1295.2,Divorced,1
533,43.8,1295.2,Married,3
534,43.8,1295.2,Single,1
535,43.8,1465.0,Married,1
536,43.8,1465.0,Single,4
537,46.333333333333336,1300.5,Married,1
538,46.333333333333336,1300.5,Single,5
539,46.333333333333336,1454.8333333333333,Divorced,3
540,46.333333333333336,1454.8333333333333,Married,3
541,51.0,1050.0,Married,6
542,50.5,1173.5,Divorced,1
543,50.5,1173.5,Married,3
544,50.5,1173.5,Single,2
545,51.0,1322.3333333333333,Divorced,2
546,51.0,1322.3333333333333,Married,1
547,51.0,1322.3333333333333,Single,3
548,50.714285714285715,1435.7142857142858,Divorced,1
549,50.714285714285715,1435.7142857142858,Married,4
550,50.714285714285715,1435.7142857142858,Single,2
551,54.5,1128.1666666666667,Divorced,1
552,54.5,1128.1666666666667,Married,4
553,54.5,1128.1666666666667,Single,1
554,58.166666666666664,1138.1666666666667,Divorced,2
555,58.166666666666664,1138.1666666666667,Married,2
556,58.166666666666664,1138.1666666666667,Single,2
557,54.8,1366.4,Divorced,2
558,54.8,1366.4,Married,1
559,54.8,1366.4,Single,2
560,57.25,1376.125,Divorced,1
561,57.25,1376.125,Married,5
562,57.25,1376.125,Single,2
563,43.6,1680.0,Divorced,1
564,43.6,1680.0,Married,4
565,45.4,1705.0,Divorced,2
566,45.4,1705.0,Married,1
567,45.4,1705.0,Single,2
568,43.2,1799.8,Divorced,1
569,43.2,1799.8,Married,2
570,43.2,1799.8,Single,2
571,45.6,1800.0,Divorced,1
572,45.6,1800.0,Married,3
573,45.6,1800.0,Single,1
574,45.2,1868.6,Divorced,2
575,45.2,1868.6,Married,3
576,44.2,1972.4,Married,2
577,44.2,1972.4,Single,3
578,48.0,1564.5,Divorced,1
579,48.0,1564.5,Married,5
580,48.5,1664.5,Divorced,2
581,48.5,1664.5,Married,3
582,48.5,1664.5,Single,1
583,47.5,1763.0,Divorced,1
584,47.5,1763.0,Married,3
585,47.5,1763.0,Single,2
586,47.857142857142854,1957.142857142857,Divorced,1
587,47.857142857142854,1957.142857142857,Married,5
588,47.857142857142854,1957.142857142857,Single,1
589,50.2,1635.6,Divorced,1
590,50.2,1635.6,Married,3
591,50.2,1635.6,Single,1
592,52.42857142857143,1980.7142857142858,Divorced,3
593,52.42857142857143,1980.7142857142858,Married,2
594,52.42857142857143,1980.7142857142858,Single,2
595,56.44444444444444,1927.2222222222222,Divorced,2
596,56.44444444444444,1927.2222222222222,Married,6
597,56.44444444444444,1927.2222222222222,Single,1
598,34.4,28.0,Divorced,1
599,34.4,28.0,Married,2
600,34.4,28.0,Single,2
601,34.833333333333336,65.83333333333333,Divorced,1
602,34.833333333333336,65.83333333333333,Married,4
603,34.833333333333336,65.83333333333333,Single,1
604,34.6,108.2,Married,2
605,34.6,108.2,Single,3
606,34.2,174.2,Divorced,1
607,34.2,174.2,Married,2
608,34.2,174.2,Single,2
609,53.4,1644.2,Divorced,1
610,53.4,1644.2,Married,4
611,56.0,1648.0,Divorced,2
612,56.0,1648.0,Married,3
