,Age,EmployeeNumber,MaritalStatus,count
154,36.55555555555556,423.3333333333333,Married,3
155,36.55555555555556,423.3333333333333,Single,3
156,36.7,531.4,Divorced,1
157,36.7,531.4,Married,6
158,36.7,531.4,Single,3
159,39.72727272727273,579.0,Divorced,3
160,39.72727272727273,579.0,Married,6
161,39.72727272727273,579.0,Single,2
162,36.285714285714285,835.1428571428571,Divorced,2
163,36.285714285714285,835.1428571428571,Married,4
164,36.285714285714285,835.1428571428571,Single,1
165,36.375,945.25,Divorced,1
166,36.375,945.25,Married,4
167,36.375,945.25,Single,3
168,39.733333333333334,969.2666666666667,Divorced,4
169,39.733333333333334,969.2666666666667,Married,5
170,39.733333333333334,969.2666666666667,Single,6
171,43.5,114.125,Divorced,3
172,43.5,114.125,Married,4
173,43.5,114.125,Single,1
174,46.214285714285715,125.0,Divorced,5
175,46.214285714285715,125.0,Married,4
176,46.214285714285715,125.0,Single,5
177,43.2,409.6,Divorced,2
178,43.2,409.6,Married,2
179,43.2,409.6,Single,1
180,50.6,137.5,Divorced,1
181,50.6,137.5,Married,4
182,50.6,137.5,Single,5
183,56.06666666666667,107.66666666666667,Divorced,2
184,56.06666666666667,107.66666666666667,Married,8
185,56.06666666666667,107.66666666666667,Single,5
186,51.0,319.5833333333333,Divorced,3
187,51.0,319.5833333333333,Married,5
188,51.0,319.5833333333333,Single,4
189,55.92857142857143,329.85714285714283,Divorced,4
190,55.92857142857143,329.85714285714283,Married,7
191,55.92857142857143,329.85714285714283,Single,3
192,44.90909090909091,852.0909090909091,Divorced,1
193,44.90909090909091,852.0909090909091,Married,6
194,44.90909090909091,852.0909090909091,Single,4
195,46.27272727272727,982.0909090909091,Divorced,4
196,46.27272727272727,982.0909090909091,Married,3
197,46.27272727272727,982.0909090909091,Single,4
198,37.1,1067.0,Divorced,3
199,37.1,1067.0,Married,3
200,37.1,1067.0,Single,4
201,40.5,1096.0,Divorced,2
202,40.5,1096.0,Married,6
203,40.5,1096.0,Single,4
204,40.357142857142854,1374.2857142857142,Divorced,5
205,40.357142857142854,1374.2857142857142,Married,6
206,40.357142857142854,1374.2857142857142,Single,3
207,40.357142857142854,1532.7857142857142,Divorced,3
208,40.357142857142854,1532.7857142857142,Married,5
209,40.357142857142854,1532.7857142857142,Single,6
210,36.0,1693.875,Divorced,2
211,36.0,1693.875,Married,4
212,36.0,1693.875,Single,2
213,37.57142857142857,1724.4285714285713,Divorced,3
214,37.57142857142857,1724.4285714285713,Married,9
215,37.57142857142857,1724.4285714285713,Single,2
216,39.0,1697.2857142857142,Divorced,2
217,39.0,1697.2857142857142,Married,3
218,39.0,1697.2857142857142,Single,2
219,40.625,1744.6875,Divorced,5
220,40.625,1744.6875,Married,5
221,40.625,1744.6875,Single,6
222,43.6,1165.9,Divorced,1
223,43.6,1165.9,Married,5
224,43.6,1165.9,Single,4
225,46.0,1141.8333333333333,Divorced,3
226,46.0,1141.8333333333333,Married,6
227,46.0,1141.8333333333333,Single,3
228,43.8,1380.1,Divorced,1
229,43.8,1380.1,Married,4
230,43.8,1380.1,Single,5
231,46.333333333333336,1377.6666666666667,Divorced,3
232,46.333333333333336,1377.6666666666667,Married,4
233,46.333333333333336,1377.6666666666667,Single,5
234,56.333333333333336,1133.1666666666667,Divorced,3
235,56.333333333333336,1133.1666666666667,Married,6
236,56.333333333333336,1133.1666666666667,Single,3
237,44.77777777777778,1575.6666666666667,Divorced,3
238,44.77777777777778,1575.6666666666667,Married,4
239,44.77777777777778,1575.6666666666667,Single,2
240,44.5,1692.5,Divorced,3
241,44.5,1692.5,Married,5
242,44.5,1692.5,Single,2
243,44.7,1920.5,Divorced,2
244,44.7,1920.5,Married,5
245,44.7,1920.5,Single,3
246,32.125,148.125,Divorced,1
247,32.125,148.125,Married,3
248,32.125,148.125,Single,4
249,34.4,141.2,Divorced,1
250,34.4,141.2,Married,4
251,34.4,141.2,Single,5
252,30.833333333333332,254.5,Divorced,1
253,30.833333333333332,254.5,Married,3
254,30.833333333333332,254.5,Single,2
255,31.142857142857142,319.2857142857143,Divorced,1
256,31.142857142857142,319.2857142857143,Married,3
257,31.142857142857142,319.2857142857143,Single,3
258,30.0,1230.6,Divorced,2
259,30.0,1230.6,Married,2
260,30.0,1230.6,Single,1
261,31.6,1232.4,Divorced,1
262,31.6,1232.4,Married,2
263,31.6,1232.4,Single,2
264,34.333333333333336,1361.6666666666667,Divorced,2
265,34.333333333333336,1361.6666666666667,Married,2
266,34.333333333333336,1361.6666666666667,Single,2
267,34.166666666666664,1408.0,Divorced,1
268,34.166666666666664,1408.0,Married,3
269,34.166666666666664,1408.0,Single,2
270,27.4,1628.0,Divorced,2
271,27.4,1628.0,Married,2
272,27.4,1628.0,Single,1
273,29.375,1599.0,Divorced,2
274,29.375,1599.0,Married,4
275,29.375,1599.0,Single,2
276,29.166666666666668,1738.8333333333333,Divorced,1
277,29.166666666666668,1738.8333333333333,Married,2
278,29.166666666666668,1738.8333333333333,Single,3
279,29.142857142857142,1783.0,Divorced,2
280,29.142857142857142,1783.0,Married,3
281,29.142857142857142,1783.0,Single,2
282,27.333333333333332,1869.1666666666667,Divorced,1
283,27.333333333333332,1869.1666666666667,Married,3
284,27.333333333333332,1869.1666666666667,Single,2
285,29.142857142857142,1863.857142857143,Divorced,2
286,29.142857142857142,1863.857142857143,Married,2
287,29.142857142857142,1863.857142857143,Single,3
288,34.625,1578.0,Divorced,1
289,34.625,1578.0,Married,4
290,34.625,1578.0,Single,3
291,34.75,1634.5,Divorced,3
292,34.75,1634.5,Married,4
293,34.75,1634.5,Single,1
294,34.2,1805.8,Divorced,1
295,34.2,1805.8,Married,3
296,34.2,1805.8,Single,1
297,32.0,1849.5,Divorced,1
298,32.0,1849.5,Married,3
299,32.0,1849.5,Single,2
300,37.4,642.6,Divorced,1
301,37.4,642.6,Married,3
302,37.4,642.6,Single,1
303,37.0,713.0,Divorced,1
304,37.0,713.0,Married,2
305,37.0,713.0,Single,3
306,41.666666666666664,538.0,Divorced,2
307,41.666666666666664,538.0,Married,3
308,41.666666666666664,538.0,Single,1
309,41.285714285714285,652.7142857142857,Divorced,1
310,41.285714285714285,652.7142857142857,Married,4
311,41.285714285714285,652.7142857142857,Single,2
312,38.166666666666664,801.5,Divorced,1
313,38.166666666666664,801.5,Married,3
314,38.166666666666664,801.5,Single,2
315,41.333333333333336,821.6666666666666,Divorced,2
316,41.333333333333336,821.6666666666666,Married,4
317,41.333333333333336,821.6666666666666,Single,3
318,45.75,317.625,Divorced,2
319,45.75,317.625,Married,5
320,45.75,317.625,Single,1
321,47.0,439.3333333333333,Divorced,1
322,47.0,439.3333333333333,Married,5
323,47.0,439.3333333333333,Single,3
324,37.2,1153.4,Divorced,1
325,37.2,1153.4,Married,2
326,37.2,1153.4,Single,2
327,36.0,1264.2,Divorced,2
328,36.0,1264.2,Married,2
329,36.0,1264.2,Single,1
330,40.833333333333336,1184.3333333333333,Divorced,1
331,40.833333333333336,1184.3333333333333,Married,2
332,40.833333333333336,1184.3333333333333,Single,3
333,40.57142857142857,1277.0,Divorced,2
334,40.57142857142857,1277.0,Married,3
335,40.57142857142857,1277.0,Single,2
336,56.833333333333336,1317.1666666666667,Divorced,2
337,56.833333333333336,1317.1666666666667,Married,2
338,56.833333333333336,1317.1666666666667,Single,2
339,55.857142857142854,1419.7142857142858,Divorced,1
340,55.857142857142854,1419.7142857142858,Married,4
341,55.857142857142854,1419.7142857142858,Single,2
342,43.2,1799.8,Divorced,1
343,43.2,1799.8,Married,2
344,43.2,1799.8,Single,2
345,45.6,1800.0,Divorced,1
346,45.6,1800.0,Married,3
347,45.6,1800.0,Single,1
