,Age,EmployeeNumber,MaritalStatus,count
201,26.0,1051.8,Single,1
202,25.0,1156.4,Divorced,1
203,25.0,1156.4,Married,3
204,25.0,1156.4,Single,1
205,20.4,1258.4,Married,1
206,20.4,1258.4,Single,4
207,22.6,1467.0,Married,2
208,22.6,1467.0,Single,3
209,25.2,1289.8,Married,1
210,25.2,1289.8,Single,4
211,25.4,1415.4,Married,3
212,25.4,1415.4,Single,2
213,27.666666666666668,1076.3333333333333,Divorced,1
214,27.666666666666668,1076.3333333333333,Married,3
215,27.666666666666668,1076.3333333333333,Single,2
216,28.5,1130.1666666666667,Divorced,4
217,28.5,1130.1666666666667,Married,2
218,28.333333333333332,1175.0,Divorced,1
219,28.333333333333332,1175.0,Married,5
220,28.166666666666668,1248.6666666666667,Divorced,4
221,28.166666666666668,1248.6666666666667,Married,2
222,28.0,1310.1666666666667,Divorced,1
223,28.0,1310.1666666666667,Married,3
224,28.0,1310.1666666666667,Single,2
225,27.833333333333332,1401.0,Married,2
226,27.833333333333332,1401.0,Single,4
227,28.166666666666668,1479.5,Divorced,1
228,28.166666666666668,1479.5,Married,2
229,28.166666666666668,1479.5,Single,3
230,28.5,1517.6666666666667,Divorced,1
231,28.5,1517.6666666666667,Married,3
232,28.5,1517.6666666666667,Single,2
233,33.875,1072.125,Divorced,3
234,33.875,1072.125,Married,1
235,33.875,1072.125,Single,4
236,34.0,1141.111111111111,Divorced,1
237,34.0,1141.111111111111,Married,4
238,34.0,1141.111111111111,Single,4
239,30.8,1207.6,Divorced,3
240,30.8,1207.6,Married,2
241,30.8,1255.4,Married,2
242,30.8,1255.4,Single,3
243,34.0,1204.857142857143,Divorced,1
244,34.0,1204.857142857143,Married,5
245,34.0,1204.857142857143,Single,1
246,34.142857142857146,1274.5714285714287,Divorced,2
247,34.142857142857146,1274.5714285714287,Married,4
248,34.142857142857146,1274.5714285714287,Single,1
249,31.0,1313.8,Divorced,1
250,31.0,1313.8,Married,4
251,31.0,1391.6666666666667,Divorced,1
252,31.0,1391.6666666666667,Married,2
253,31.0,1391.6666666666667,Single,3
254,31.166666666666668,1447.0,Divorced,1
255,31.166666666666668,1447.0,Married,1
256,31.166666666666668,1447.0,Single,4
257,30.666666666666668,1496.1666666666667,Divorced,2
258,30.666666666666668,1496.1666666666667,Married,2
259,30.666666666666668,1496.1666666666667,Single,2
260,34.333333333333336,1361.6666666666667,Divorced,2
261,34.333333333333336,1361.6666666666667,Married,2
262,34.333333333333336,1361.6666666666667,Single,2
263,34.166666666666664,1408.0,Divorced,1
264,34.166666666666664,1408.0,Married,3
265,34.166666666666664,1408.0,Single,2
266,33.0,1517.6,Married,3
267,33.0,1517.6,Single,2
268,34.25,1502.0,Divorced,1
269,34.25,1502.0,Married,4
270,34.25,1502.0,Single,3
271,25.6,1842.2,Married,4
272,25.6,1842.2,Single,1
273,25.166666666666668,1998.3333333333333,Divorced,2
274,25.166666666666668,1998.3333333333333,Married,1
275,25.166666666666668,1998.3333333333333,Single,3
276,27.4,1628.0,Divorced,2
277,27.4,1628.0,Married,2
278,27.4,1628.0,Single,1
279,29.375,1599.0,Divorced,2
280,29.375,1599.0,Married,4
281,29.375,1599.0,Single,2
282,29.166666666666668,1738.8333333333333,Divorced,1
283,29.166666666666668,1738.8333333333333,Married,2
284,29.166666666666668,1738.8333333333333,Single,3
285,29.142857142857142,1783.0,Divorced,2
286,29.142857142857142,1783.0,Married,3
287,29.142857142857142,1783.0,Single,2
288,27.333333333333332,1869.1666666666667,Divorced,1
289,27.333333333333332,1869.1666666666667,Married,3
290,27.333333333333332,1869.1666666666667,Single,2
291,29.142857142857142,1863.857142857143,Divorced,2
292,29.142857142857142,1863.857142857143,Married,2
293,29.142857142857142,1863.857142857143,Single,3
294,28.0,1937.7142857142858,Married,4
295,28.0,1937.7142857142858,Single,3
296,28.428571428571427,2016.0,Divorced,1
297,28.428571428571427,2016.0,Married,4
298,28.428571428571427,2016.0,Single,2
299,34.625,1578.0,Divorced,1
300,34.625,1578.0,Married,4
301,34.625,1578.0,Single,3
302,34.75,1634.5,Divorced,3
303,34.75,1634.5,Married,4
304,34.75,1634.5,Single,1
305,31.6,1708.0,Married,3
306,31.6,1708.0,Single,2
307,31.333333333333332,1755.5,Married,4
308,31.333333333333332,1755.5,Single,2
309,33.0,1732.8,Divorced,2
310,33.0,1732.8,Married,1
311,33.0,1732.8,Single,2
312,34.285714285714285,1733.857142857143,Divorced,1
313,34.285714285714285,1733.857142857143,Married,4
314,34.285714285714285,1733.857142857143,Single,2
315,31.8,1837.6,Married,3
316,31.8,1837.6,Single,2
317,31.5,1920.0,Divorced,4
318,31.5,1920.0,Single,2
319,34.5,1823.1666666666667,Divorced,1
320,34.5,1823.1666666666667,Married,4
321,34.5,1823.1666666666667,Single,1
322,34.333333333333336,1922.1666666666667,Married,5
323,34.333333333333336,1922.1666666666667,Single,1
324,31.333333333333332,1966.1666666666667,Divorced,2
325,31.333333333333332,1966.1666666666667,Married,3
326,31.333333333333332,1966.1666666666667,Single,1
327,31.666666666666668,2021.6666666666667,Married,3
328,31.666666666666668,2021.6666666666667,Single,3
329,34.166666666666664,1981.3333333333333,Divorced,3
330,34.166666666666664,1981.3333333333333,Married,2
331,34.166666666666664,1981.3333333333333,Single,1
332,34.333333333333336,2042.1666666666667,Married,5
333,34.333333333333336,2042.1666666666667,Single,1
334,36.8,124.6,Divorced,2
335,36.8,124.6,Married,1
336,36.8,124.6,Single,2
337,36.2,198.4,Divorced,2
338,36.2,198.4,Married,2
339,36.2,198.4,Single,1
340,39.833333333333336,28.666666666666668,Married,3
341,39.833333333333336,28.666666666666668,Single,3
342,39.285714285714285,150.71428571428572,Divorced,3
343,39.285714285714285,150.71428571428572,Married,2
344,39.285714285714285,150.71428571428572,Single,2
345,38.0,260.2,Married,3
346,38.0,260.2,Single,2
347,40.625,237.0,Divorced,3
348,40.625,237.0,Married,4
349,40.625,237.0,Single,1
350,38.333333333333336,353.0,Divorced,4
351,38.333333333333336,353.0,Married,1
352,38.333333333333336,353.0,Single,1
353,38.666666666666664,436.1666666666667,Divorced,2
354,38.666666666666664,436.1666666666667,Married,4
355,41.0,327.875,Divorced,4
356,41.0,327.875,Married,2
357,41.0,327.875,Single,2
358,41.5,441.875,Divorced,1
359,41.5,441.875,Married,3
360,41.5,441.875,Single,4
361,36.4,499.2,Divorced,1
362,36.4,499.2,Married,4
363,37.0,563.6,Married,2
364,37.0,563.6,Single,3
365,37.4,642.6,Divorced,1
366,37.4,642.6,Married,3
367,37.4,642.6,Single,1
368,37.0,713.0,Divorced,1
369,37.0,713.0,Married,2
370,37.0,713.0,Single,3
371,39.833333333333336,516.8333333333334,Divorced,2
372,39.833333333333336,516.8333333333334,Married,4
373,41.666666666666664,538.0,Divorced,2
374,41.666666666666664,538.0,Married,3
375,41.666666666666664,538.0,Single,1
376,39.6,653.6,Divorced,1
377,39.6,653.6,Married,2
378,39.6,653.6,Single,2
379,41.285714285714285,652.7142857142857,Divorced,1
380,41.285714285714285,652.7142857142857,Married,4
381,41.285714285714285,652.7142857142857,Single,2
382,38.166666666666664,801.5,Divorced,1
383,38.166666666666664,801.5,Married,3
384,38.166666666666664,801.5,Single,2
385,41.333333333333336,821.6666666666666,Divorced,2
386,41.333333333333336,821.6666666666666,Married,4
387,41.333333333333336,821.6666666666666,Single,3
388,38.57142857142857,970.1428571428571,Married,5
389,38.57142857142857,970.1428571428571,Single,2
390,40.75,968.5,Divorced,4
391,40.75,968.5,Single,4
392,46.42857142857143,65.14285714285714,Divorced,2
393,46.42857142857143,65.14285714285714,Married,2
394,46.42857142857143,65.14285714285714,Single,3
395,46.0,184.85714285714286,Divorced,3
396,46.0,184.85714285714286,Married,2
397,46.0,184.85714285714286,Single,2
398,45.75,317.625,Divorced,2
399,45.75,317.625,Married,5
400,45.75,317.625,Single,1
401,47.0,439.3333333333333,Divorced,1
402,47.0,439.3333333333333,Married,5
403,47.0,439.3333333333333,Single,3
404,50.4,100.8,Divorced,1
405,50.4,100.8,Married,3
406,50.4,100.8,Single,1
407,50.8,174.2,Married,1
408,50.8,174.2,Single,4
409,53.857142857142854,103.42857142857143,Divorced,2
410,53.857142857142854,103.42857142857143,Married,4
411,53.857142857142854,103.42857142857143,Single,1
412,58.0,111.375,Married,4
413,58.0,111.375,Single,4
414,51.0,267.3333333333333,Married,3
415,51.0,267.3333333333333,Single,3
416,51.0,371.8333333333333,Divorced,3
417,51.0,371.8333333333333,Married,2
418,51.0,371.8333333333333,Single,1
419,54.142857142857146,343.7142857142857,Divorced,1
420,54.142857142857146,343.7142857142857,Married,3
421,54.142857142857146,343.7142857142857,Single,3
422,57.714285714285715,316.0,Divorced,3
423,57.714285714285715,316.0,Married,4
424,46.333333333333336,569.6666666666666,Divorced,2
425,46.333333333333336,569.6666666666666,Married,4
426,46.57142857142857,680.5714285714286,Divorced,1
427,46.57142857142857,680.5714285714286,Married,5
428,46.57142857142857,680.5714285714286,Single,1
429,46.375,857.375,Divorced,1
430,46.375,857.375,Married,3
431,46.375,857.375,Single,4
432,46.375,1001.625,Divorced,3
433,46.375,1001.625,Married,2
434,46.375,1001.625,Single,3
435,50.666666666666664,524.6666666666666,Married,4
436,50.666666666666664,524.6666666666666,Single,2
437,50.166666666666664,681.5,Divorced,2
438,50.166666666666664,681.5,Married,4
439,53.6,642.0,Married,3
440,53.6,642.0,Single,2
441,57.375,602.25,Divorced,1
442,57.375,602.25,Married,4
443,57.375,602.25,Single,3
444,53.0,882.0,Divorced,1
445,53.0,882.0,Married,2
446,53.0,882.0,Single,2
447,56.25,887.625,Divorced,3
448,56.25,887.625,Married,2
449,56.25,887.625,Single,3
450,37.0,1044.6,Divorced,1
451,37.0,1044.6,Married,2
452,37.0,1044.6,Single,2
453,37.2,1089.4,Divorced,2
454,37.2,1089.4,Married,1
455,37.2,1089.4,Single,2
456,37.2,1153.4,Divorced,1
457,37.2,1153.4,Married,2
458,37.2,1153.4,Single,2
459,36.0,1264.2,Divorced,2
460,36.0,1264.2,Married,2
461,36.0,1264.2,Single,1
462,39.5,1098.0,Divorced,1
463,39.5,1098.0,Married,2
464,39.5,1098.0,Single,3
465,41.5,1094.0,Divorced,1
466,41.5,1094.0,Married,4
467,41.5,1094.0,Single,1
468,40.833333333333336,1184.3333333333333,Divorced,1
469,40.833333333333336,1184.3333333333333,Married,2
470,40.833333333333336,1184.3333333333333,Single,3
471,40.57142857142857,1277.0,Divorced,2
472,40.57142857142857,1277.0,Married,3
473,40.57142857142857,1277.0,Single,2
474,40.42857142857143,1340.142857142857,Divorced,2
475,40.42857142857143,1340.142857142857,Married,2
476,40.42857142857143,1340.142857142857,Single,3
477,40.285714285714285,1408.4285714285713,Divorced,3
478,40.285714285714285,1408.4285714285713,Married,4
479,40.285714285714285,1497.2857142857142,Divorced,2
480,40.285714285714285,1497.2857142857142,Married,1
481,40.285714285714285,1497.2857142857142,Single,4
482,40.42857142857143,1568.2857142857142,Divorced,1
483,40.42857142857143,1568.2857142857142,Married,4
484,40.42857142857143,1568.2857142857142,Single,2
485,36.0,1663.6,Divorced,1
486,36.0,1663.6,Married,3
487,36.0,1663.6,Single,1
488,37.666666666666664,1656.5,Married,5
489,37.666666666666664,1656.5,Single,1
490,37.0,1733.8,Divorced,2
491,37.0,1733.8,Married,2
492,37.0,1733.8,Single,1
493,37.166666666666664,1794.5,Divorced,2
494,37.166666666666664,1794.5,Married,3
495,37.166666666666664,1794.5,Single,1
496,39.4,1629.4,Divorced,1
497,39.4,1629.4,Married,2
498,39.4,1629.4,Single,2
499,40.333333333333336,1689.1666666666667,Married,3
500,40.333333333333336,1689.1666666666667,Single,3
501,40.166666666666664,1769.8333333333333,Divorced,2
502,40.166666666666664,1769.8333333333333,Married,2
503,40.166666666666664,1769.8333333333333,Single,2
504,40.5,1815.8333333333333,Divorced,4
505,40.5,1815.8333333333333,Married,1
506,40.5,1815.8333333333333,Single,1
507,36.6,1867.4,Married,4
508,36.6,1867.4,Single,1
509,37.2,1939.0,Divorced,2
510,37.2,1939.0,Married,2
511,37.2,1939.0,Single,1
512,39.333333333333336,1931.3333333333333,Divorced,2
513,39.333333333333336,1931.3333333333333,Married,3
514,39.333333333333336,1931.3333333333333,Single,1
515,41.833333333333336,1908.8333333333333,Divorced,1
516,41.833333333333336,1908.8333333333333,Married,3
517,41.833333333333336,1908.8333333333333,Single,2
518,40.166666666666664,2005.1666666666667,Divorced,1
519,40.166666666666664,2005.1666666666667,Married,3
520,40.166666666666664,2005.1666666666667,Single,2
521,40.285714285714285,2045.5714285714287,Divorced,1
522,40.285714285714285,2045.5714285714287,Married,5
523,40.285714285714285,2045.5714285714287,Single,1
524,43.4,1105.4,Divorced,1
525,43.4,1105.4,Married,3
526,43.4,1105.4,Single,1
527,43.8,1226.4,Married,2
528,43.8,1226.4,Single,3
529,45.833333333333336,1079.3333333333333,Divorced,2
530,45.833333333333336,1079.3333333333333,Married,2
531,45.833333333333336,1079.3333333333333,Single,2
532,46.166666666666664,1204.3333333333333,Divorced,1
533,46.166666666666664,1204.3333333333333,Married,4
534,46.166666666666664,1204.3333333333333,Single,1
535,43.8,1295.2,Divorced,1
536,43.8,1295.2,Married,3
537,43.8,1295.2,Single,1
538,43.8,1465.0,Married,1
539,43.8,1465.0,Single,4
540,46.333333333333336,1300.5,Married,1
541,46.333333333333336,1300.5,Single,5
542,46.333333333333336,1454.8333333333333,Divorced,3
543,46.333333333333336,1454.8333333333333,Married,3
544,51.0,1322.3333333333333,Divorced,2
545,51.0,1322.3333333333333,Married,1
546,51.0,1322.3333333333333,Single,3
547,50.714285714285715,1435.7142857142858,Divorced,1
548,50.714285714285715,1435.7142857142858,Married,4
549,50.714285714285715,1435.7142857142858,Single,2
550,54.5,1128.1666666666667,Divorced,1
551,54.5,1128.1666666666667,Married,4
552,54.5,1128.1666666666667,Single,1
553,58.166666666666664,1138.1666666666667,Divorced,2
554,58.166666666666664,1138.1666666666667,Married,2
555,58.166666666666664,1138.1666666666667,Single,2
556,54.8,1366.4,Divorced,2
557,54.8,1366.4,Married,1
558,54.8,1366.4,Single,2
559,57.25,1376.125,Divorced,1
560,57.25,1376.125,Married,5
561,57.25,1376.125,Single,2
562,43.6,1680.0,Divorced,1
563,43.6,1680.0,Married,4
564,45.4,1705.0,Divorced,2
565,45.4,1705.0,Married,1
566,45.4,1705.0,Single,2
567,43.2,1799.8,Divorced,1
568,43.2,1799.8,Married,2
569,43.2,1799.8,Single,2
570,45.6,1800.0,Divorced,1
571,45.6,1800.0,Married,3
572,45.6,1800.0,Single,1
573,45.2,1868.6,Divorced,2
574,45.2,1868.6,Married,3
575,44.2,1972.4,Married,2
576,44.2,1972.4,Single,3
577,48.0,1564.5,Divorced,1
578,48.0,1564.5,Married,5
579,48.5,1664.5,Divorced,2
580,48.5,1664.5,Married,3
581,48.5,1664.5,Single,1
582,47.5,1763.0,Divorced,1
583,47.5,1763.0,Married,3
584,47.5,1763.0,Single,2
585,47.857142857142854,1957.142857142857,Divorced,1
586,47.857142857142854,1957.142857142857,Married,5
587,47.857142857142854,1957.142857142857,Single,1
588,50.2,1635.6,Divorced,1
589,50.2,1635.6,Married,3
590,50.2,1635.6,Single,1
591,52.42857142857143,1980.7142857142858,Divorced,3
592,52.42857142857143,1980.7142857142858,Married,2
593,52.42857142857143,1980.7142857142858,Single,2
594,56.44444444444444,1927.2222222222222,Divorced,2
595,56.44444444444444,1927.2222222222222,Married,6
596,56.44444444444444,1927.2222222222222,Single,1
597,34.4,28.0,Divorced,1
598,34.4,28.0,Married,2
599,34.4,28.0,Single,2
600,34.833333333333336,65.83333333333333,Divorced,1
601,34.833333333333336,65.83333333333333,Married,4
602,34.833333333333336,65.83333333333333,Single,1
603,34.6,108.2,Married,2
604,34.6,108.2,Single,3
605,34.2,174.2,Divorced,1
606,34.2,174.2,Married,2
607,34.2,174.2,Single,2
608,53.4,1644.2,Divorced,1
609,53.4,1644.2,Married,4
610,56.0,1648.0,Divorced,2
611,56.0,1648.0,Married,3
