,Age,EmployeeNumber,MaritalStatus,count
153,36.7,531.4,Divorced,1
154,36.7,531.4,Married,6
155,36.7,531.4,Single,3
156,36.285714285714285,835.1428571428571,Divorced,2
157,36.285714285714285,835.1428571428571,Married,4
158,36.285714285714285,835.1428571428571,Single,1
159,36.375,945.25,Divorced,1
160,36.375,945.25,Married,4
161,36.375,945.25,Single,3
162,39.733333333333334,969.2666666666667,Divorced,4
163,39.733333333333334,969.2666666666667,Married,5
164,39.733333333333334,969.2666666666667,Single,6
165,43.5,114.125,Divorced,3
166,43.5,114.125,Married,4
167,43.5,114.125,Single,1
168,46.214285714285715,125.0,Divorced,5
169,46.214285714285715,125.0,Married,4
170,46.214285714285715,125.0,Single,5
171,43.2,409.6,Divorced,2
172,43.2,409.6,Married,2
173,43.2,409.6,Single,1
174,50.6,137.5,Divorced,1
175,50.6,137.5,Married,4
176,50.6,137.5,Single,5
177,56.06666666666667,107.66666666666667,Divorced,2
178,56.06666666666667,107.66666666666667,Married,8
179,56.06666666666667,107.66666666666667,Single,5
180,51.0,319.5833333333333,Divorced,3
181,51.0,319.5833333333333,Married,5
182,51.0,319.5833333333333,Single,4
183,55.92857142857143,329.85714285714283,Divorced,4
184,55.92857142857143,329.85714285714283,Married,7
185,55.92857142857143,329.85714285714283,Single,3
186,44.90909090909091,852.0909090909091,Divorced,1
187,44.90909090909091,852.0909090909091,Married,6
188,44.90909090909091,852.0909090909091,Single,4
189,46.27272727272727,982.0909090909091,Divorced,4
190,46.27272727272727,982.0909090909091,Married,3
191,46.27272727272727,982.0909090909091,Single,4
192,37.1,1067.0,Divorced,3
193,37.1,1067.0,Married,3
194,37.1,1067.0,Single,4
195,40.5,1096.0,Divorced,2
196,40.5,1096.0,Married,6
197,40.5,1096.0,Single,4
198,40.357142857142854,1374.2857142857142,Divorced,5
199,40.357142857142854,1374.2857142857142,Married,6
200,40.357142857142854,1374.2857142857142,Single,3
201,40.357142857142854,1532.7857142857142,Divorced,3
202,40.357142857142854,1532.7857142857142,Married,5
203,40.357142857142854,1532.7857142857142,Single,6
204,37.57142857142857,1724.4285714285713,Divorced,3
205,37.57142857142857,1724.4285714285713,Married,9
206,37.57142857142857,1724.4285714285713,Single,2
207,40.625,1744.6875,Divorced,5
208,40.625,1744.6875,Married,5
209,40.625,1744.6875,Single,6
210,43.6,1165.9,Divorced,1
211,43.6,1165.9,Married,5
212,43.6,1165.9,Single,4
213,46.0,1141.8333333333333,Divorced,3
214,46.0,1141.8333333333333,Married,6
215,46.0,1141.8333333333333,Single,3
216,43.8,1380.1,Divorced,1
217,43.8,1380.1,Married,4
218,43.8,1380.1,Single,5
219,46.333333333333336,1377.6666666666667,Divorced,3
220,46.333333333333336,1377.6666666666667,Married,4
221,46.333333333333336,1377.6666666666667,Single,5
222,56.333333333333336,1133.1666666666667,Divorced,3
223,56.333333333333336,1133.1666666666667,Married,6
224,56.333333333333336,1133.1666666666667,Single,3
225,44.77777777777778,1575.6666666666667,Divorced,3
226,44.77777777777778,1575.6666666666667,Married,4
227,44.77777777777778,1575.6666666666667,Single,2
228,44.5,1692.5,Divorced,3
229,44.5,1692.5,Married,5
230,44.5,1692.5,Single,2
231,44.7,1920.5,Divorced,2
232,44.7,1920.5,Married,5
233,44.7,1920.5,Single,3
234,27.0,39.0,Divorced,1
235,27.0,39.0,Married,1
236,27.0,39.0,Single,1
237,28.5,57.0,Divorced,1
238,28.5,57.0,Married,2
239,28.5,57.0,Single,3
240,32.125,148.125,Divorced,1
241,32.125,148.125,Married,3
242,32.125,148.125,Single,4
243,34.4,141.2,Divorced,1
244,34.4,141.2,Married,4
245,34.4,141.2,Single,5
246,30.833333333333332,254.5,Divorced,1
247,30.833333333333332,254.5,Married,3
248,30.833333333333332,254.5,Single,2
249,31.142857142857142,319.2857142857143,Divorced,1
250,31.142857142857142,319.2857142857143,Married,3
251,31.142857142857142,319.2857142857143,Single,3
252,30.0,1230.6,Divorced,2
253,30.0,1230.6,Married,2
254,30.0,1230.6,Single,1
255,31.6,1232.4,Divorced,1
256,31.6,1232.4,Married,2
257,31.6,1232.4,Single,2
258,34.333333333333336,1361.6666666666667,Divorced,2
259,34.333333333333336,1361.6666666666667,Married,2
260,34.333333333333336,1361.6666666666667,Single,2
261,34.166666666666664,1408.0,Divorced,1
262,34.166666666666664,1408.0,Married,3
263,34.166666666666664,1408.0,Single,2
264,27.4,1628.0,Divorced,2
265,27.4,1628.0,Married,2
266,27.4,1628.0,Single,1
267,29.375,1599.0,Divorced,2
268,29.375,1599.0,Married,4
269,29.375,1599.0,Single,2
270,29.166666666666668,1738.8333333333333,Divorced,1
271,29.166666666666668,1738.8333333333333,Married,2
272,29.166666666666668,1738.8333333333333,Single,3
273,29.142857142857142,1783.0,Divorced,2
274,29.142857142857142,1783.0,Married,3
275,29.142857142857142,1783.0,Single,2
276,27.333333333333332,1869.1666666666667,Divorced,1
277,27.333333333333332,1869.1666666666667,Married,3
278,27.333333333333332,1869.1666666666667,Single,2
279,29.142857142857142,1863.857142857143,Divorced,2
280,29.142857142857142,1863.857142857143,Married,2
281,29.142857142857142,1863.857142857143,Single,3
282,34.625,1578.0,Divorced,1
283,34.625,1578.0,Married,4
284,34.625,1578.0,Single,3
285,34.75,1634.5,Divorced,3
286,34.75,1634.5,Married,4
287,34.75,1634.5,Single,1
288,34.2,1805.8,Divorced,1
289,34.2,1805.8,Married,3
290,34.2,1805.8,Single,1
291,32.0,1849.5,Divorced,1
292,32.0,1849.5,Married,3
293,32.0,1849.5,Single,2
294,37.4,642.6,Divorced,1
295,37.4,642.6,Married,3
296,37.4,642.6,Single,1
297,37.0,713.0,Divorced,1
298,37.0,713.0,Married,2
299,37.0,713.0,Single,3
300,39.0,618.0,Divorced,1
301,39.0,618.0,Married,1
302,39.0,618.0,Single,1
303,40.0,564.375,Divorced,2
304,40.0,564.375,Married,5
305,40.0,564.375,Single,1
306,41.666666666666664,538.0,Divorced,2
307,41.666666666666664,538.0,Married,3
308,41.666666666666664,538.0,Single,1
309,41.285714285714285,652.7142857142857,Divorced,1
310,41.285714285714285,652.7142857142857,Married,4
311,41.285714285714285,652.7142857142857,Single,2
312,38.166666666666664,801.5,Divorced,1
313,38.166666666666664,801.5,Married,3
314,38.166666666666664,801.5,Single,2
315,41.333333333333336,821.6666666666666,Divorced,2
316,41.333333333333336,821.6666666666666,Married,4
317,41.333333333333336,821.6666666666666,Single,3
318,45.75,317.625,Divorced,2
319,45.75,317.625,Married,5
320,45.75,317.625,Single,1
321,47.0,439.3333333333333,Divorced,1
322,47.0,439.3333333333333,Married,5
323,47.0,439.3333333333333,Single,3
324,37.2,1153.4,Divorced,1
325,37.2,1153.4,Married,2
326,37.2,1153.4,Single,2
327,36.0,1264.2,Divorced,2
328,36.0,1264.2,Married,2
329,36.0,1264.2,Single,1
330,40.833333333333336,1184.3333333333333,Divorced,1
331,40.833333333333336,1184.3333333333333,Married,2
332,40.833333333333336,1184.3333333333333,Single,3
333,40.57142857142857,1277.0,Divorced,2
334,40.57142857142857,1277.0,Married,3
335,40.57142857142857,1277.0,Single,2
336,36.0,1659.0,Divorced,1
337,36.0,1659.0,Married,2
338,36.0,1659.0,Single,1
339,36.0,1728.75,Divorced,1
340,36.0,1728.75,Married,2
341,36.0,1728.75,Single,1
342,39.0,1626.0,Divorced,1
343,39.0,1626.0,Married,1
344,39.0,1626.0,Single,1
345,39.0,1750.75,Divorced,1
346,39.0,1750.75,Married,2
347,39.0,1750.75,Single,1
348,55.857142857142854,1419.7142857142858,Divorced,1
349,55.857142857142854,1419.7142857142858,Married,4
350,55.857142857142854,1419.7142857142858,Single,2
351,43.2,1799.8,Divorced,1
352,43.2,1799.8,Married,2
353,43.2,1799.8,Single,2
354,45.6,1800.0,Divorced,1
355,45.6,1800.0,Married,3
356,45.6,1800.0,Single,1
357,55.333333333333336,1317.3333333333333,Divorced,1
358,55.333333333333336,1317.3333333333333,Married,1
359,55.333333333333336,1317.3333333333333,Single,1
360,58.333333333333336,1317.0,Divorced,1
361,58.333333333333336,1317.0,Married,1
362,58.333333333333336,1317.0,Single,1
